"وجعل المشتقات تساوي 0 ،","and set the derivatives equal to 0,",,,,,,,,
"وإيجاد قيمة ثيتا ، أليس كذلك؟","and just solve for the value of Theta, right?",,,,,,,,
"لذا ، اسمحوا لي فقط أن أكتب تعريف J لـ Theta.","And so, um, let me just write out the definition of J of Theta.",,,,,,,,
"إذن ، J لـ Theta كان نصف مجموع من i يساوي 1 إلى m",So J of Theta was one-half sum from i equals 1 through m,,,,,,,,
لـ h لـ x i ناقص y i تربيع.,of h of x i minus y i squared.,,,,,,,,
"اممم ، واتضح","Um, and it turns out",,,,,,,,
"أن ، اممم ، حسنا.","that, um, all right.",,,,,,,,
"اتضح أنه ، إذا كان الأمر كذلك ،","It turns out that, um, if it is,",,,,,,,,
إذا حددت مصفوفة كبيرة X على النحو التالي.,if you define a matrix capital X as follows.,,,,,,,,
"وهو ، سأأخذ رأس المصفوفة X وأخذ أمثلة التدريب التي لدينا ،","Which is, I'm going to take the matrix capital X and take the training examples we have,",,,,,,,,
"كما تعلمون ، وأجمعها في صفوف.","you know, and stack them up in rows.",,,,,,,,
"إذن لدينا أمثلة تدريبية ، أليس كذلك؟","So we have m training examples, right?",,,,,,,,
"إذن ، كانت X عبارة عن متجهات عمود.",So so the X's were column vectors.,,,,,,,,
"لذا فإنني أقوم بتغيير الوضع لأجمع أمثلة التدريب في ،","So I'm taking transpose to just stack up the training examples in,",,,,,,,,
"آه ، في صفوف هنا.","uh, in rows here.",,,,,,,,
لذا اسمحوا لي أن أطلق على هذا مصفوفة التصميم.,So let me call this the design matrix.,,,,,,,,
لذا فإن الحرف X يسمى مصفوفة التصميم.,So the capital X called the design matrix.,,,,,,,,
"و ، آه ، اتضح أنه إذا حددت X بهذه الطريقة ،","And, uh, it turns out that if you define X this way,",,,,,,,,
"ثم X ضرب Theta ،","then X times Theta,",,,,,,,,
فهناك هذا الشيء مضروبًا في Theta.,there's this thing times Theta.,,,,,,,,
والطريقة التي يعمل بها ضرب متجه المصفوفة,And the way a matrix vector multiplication,,,,,,,,
"هي أن ثيتا الخاصة بك هي الآن متجه عمود ، أليس كذلك؟","works is your Theta is now a column vector, right?",,,,,,,,
"إذاً ثيتا ، كما تعلم ، Theta_0 ، Theta_1 ، Theta_2.","So Theta is, you know, Theta_0, Theta_1, Theta_2.",,,,,,,,
الطريقة التي,"So the way that, um,",,,,,,,,
يعمل بها ضرب متجه المصفوفة هي أن تضرب,matrix-vector multiplication works is you multiply,,,,,,,,
متجه العمود هذا مع كل منها على التوالي.,this column vector with each of these in in turn.,,,,,,,,
"وهكذا ينتهي الأمر إلى أن يكون X1 ينقل ثيتا ، X2 ينقل ثيتا ،","And so this ends up being X1 transpose Theta, X2 transpose Theta,",,,,,,,,
"وصولًا إلى X_m ينقل ثيتا ،","down to X_m transpose Theta,",,,,,,,,
والذي هو بالطبع مجرد متجه لجميع تنبؤات الخوارزمية.,which is of course just the vector of all of the predictions of the algorithm.,,,,,,,,
"لذا ، إذا ،","And so if, um,",,,,,,,,
"الآن ، اسمحوا لي أيضًا أن أعرّف المتجه y لأخذ كل","now let me also define a vector y to be taking all of the,",,,,,,,,
الملصقات من مثال التدريب الخاص بك,"uh, labels from your training example,",,,,,,,,
"، وتكديسها في متجه عمود كبير ، صحيح.","and stacking them up into a big column vector, right.",,,,,,,,
اسمحوا لي أن أعرّف y بهذه الطريقة.,Let me define y that way.,,,,,,,,
"ام ، اتضح أن ، um ،","Um, it turns out that, um,",,,,,,,,
J من Theta يمكن كتابتها بعد ذلك في صورة نصف,J of Theta can then be written as one-half of,,,,,,,,
X Theta ناقص y منقول X Theta ناقص y.,X Theta minus y transpose X Theta minus y.,,,,,,,,
"تمام.  اممم ، ودعني أرى.","Okay. Um, and let me see.",,,,,,,,
"نعم.  اسمحوا لي فقط ، آه ، آه ،","Yeah. Let me just, uh, uh,",,,,,,,,
"أوجز الدليل ، لكنني لن أفعل ذلك بتفصيل كبير.","outline the proof, but I won't do this in great detail.",,,,,,,,
"إذن X Theta ناقص y سيكون ،","So X Theta minus y is going to be,",,,,,,,,
"حسنًا ، هذا هو X Theta ، هذا هو y.","right, so this is X Theta, this is y.",,,,,,,,
"إذن ، كما تعلمون ، فإن X Theta ناقص y سيكون متجه h لـ x1 ناقص","So, you know, X Theta minus y is going to be this vector of h of x1 minus",,,,,,,,
"y1 وصولاً إلى h لـ xm ناقص ym ، صحيح.","y1 down to h of xm minus ym, right.",,,,,,,,
إذاً فهذه هي كل الأخطاء التي ترتكبها خوارزمية التعلم الخاصة بك على أمثلة m.,So it's just all the errors your learning algorithm is making on the m examples.,,,,,,,,
إنه الفرق بين التنبؤات والتسميات الفعلية.,It's the difference between predictions and the actual labels.,,,,,,,,
"وإذا كنت تتذكر ،","And if you you remember,",,,,,,,,
"فإن Z منقول Z يساوي مجموع i Z تربيع ، صحيح.","so Z transpose Z is equal to sum over i Z squared, right.",,,,,,,,
المتجه ينقل نفسه هو مجموع مربعات العناصر.,A vector transpose itself is a sum of squares of elements.,,,,,,,,
"وبالتالي فإن هذا المتجه ينقل نفسه هو مجموع مربعات العناصر ، إلى اليمين.","And so this vector transpose itself is the sum of squares of the elements, right.",,,,,,,,
"لهذا السبب ، آه ،","So so which is why, uh,",,,,,,,,
لذا يتم حساب دالة التكلفة J لثيتا,so so the cost function J of Theta is computed,,,,,,,,
"بأخذ مجموع مربعات كل هذه العناصر ،","by taking the sum of squares of all of these elements,",,,,,,,,
"من كل هذه الأخطاء ،","of all of these errors,",,,,,,,,
والطريقة التي تفعل بها ذلك هي أن تأخذ هذا المتجه,"and and the way you do that is to take this vector,",,,,,,,,
"،  X Theta ناقص y تبديل نفسه ،","your X Theta minus y transpose itself,",,,,,,,,
"هو مجموع مربعات هذه ،","is the sum of squares of these,",,,,,,,,
وهذا هو الخطأ بالضبط.,which is exactly the error.,,,,,,,,
"لهذا السبب ينتهي بك الأمر بالحصول على أ ،","So that's why you end up with a,",,,,,,,,
وهو مجموع مربعات حدود الخطأ تلك.,"this as the sum of squares of the, those error terms.",,,,,,,,
"تمام.  وإذا كانت بعض الخطوات غير منطقية تمامًا ،","Okay. And, um, if some of the steps don't quite make sense,",,,,,,,,
فلا تقلق حيال ذلك.,really don't worry about it.,,,,,,,,
كل هذا مكتوب ببطء وحذر في ملاحظات المحاضرة.,All this is written out more slowly and carefully in the lecture notes.,,,,,,,,
لكنني أردت أن يكون لديك إحساس,"But I wanted you to have a sense of the, uh,",,,,,,,,
بالقوس الواسع للصورة,broad arc of the of the big picture of,,,,,,,,
الكبيرة لاشتقاقها قبل أن تتصفحها,their derivation before you go through them,,,,,,,,
بنفسك بمزيد من التفصيل في ملاحظات المحاضرة في مكان آخر.,yourself in greater detail in the lecture notes elsewhere.,,,,,,,,
"أخيرًا ، ما نريد القيام به هو أخذ المشتقة بالنسبة إلى ثيتا لـ J لـ Theta ،","So finally, what we want to do is take the derivative with respect to Theta of J of Theta,",,,,,,,,
وضبط ذلك على 0.,and set that to 0.,,,,,,,,
وهكذا سيكون هذا مساويًا لمشتقة,And so this is going to be equal to the derivative of,,,,,,,,
نصف X Theta ناقص y منقول X Theta ناقصًا  ذ.,"one-half X Theta minus y transpose X Theta minus y. Um, and so I'm gonna,",,,,,,,,
"حسنًا ، وسأفعل الخطوات بسرعة حقًا ، أليس كذلك.","I'm gonna do the steps really quickly, right.",,,,,,,,
لذا تتطلب الخطوات بعض الخصائص الصغيرة,So the steps require some of the little properties of,,,,,,,,
للتتبعات ومشتقات المصفوفات التي دونتها بإيجاز الآن.,traces and matrix derivatives I wrote down briefly just now.,,,,,,,,
"لكن سأفعل ذلك بسرعة كبيرة دون الخوض في التفاصيل ، لكن ، آه","But so I'm gonna do these very quickly without getting into the details, but, uh,",,,,,,,,
"، هذا يساوي نصف مشتق من ثيتا ، أم.","so this is equal to one-half derivative of Theta of, um.",,,,,,,,
لذا خذ منقولات من هذه الأشياء.,So take transposes of these things.,,,,,,,,
هذا يصبح ثيتا منقول X ناقص y منقول.,So this becomes Theta transpose X transpose minus y transpose.,,,,,,,,
"حق.  اممم ، ثم ،","Right. Um, and then, uh,",,,,,,,,
"نوعًا ما مثل توسيع دالة تربيعية ، صحيح.","kind of like expanding out a quadratic function, right.",,,,,,,,
"هذا ، كما تعلمون ، A ناقص B في C ناقص D. لذا يمكنك فقط AC ناقص AD هذا وهكذا.","This is, you know, A minus B times C minus D. So you can just AC minus AD this and so on.",,,,,,,,
لذا سأكتب هذا فقط.,So I'll just write this out.,,,,,,,,
"حسنا.  إذن ،","All right. And so, uh,",,,,,,,,
"ما فعلته هنا هو مشابه لكيفية ، كما تعلمون ،","what I just did here this is similar to how, you know,",,,,,,,,
"الفأس ناقص ب في الفأس ناقص ب ،","ax minus b times ax minus b,",,,,,,,,
يساوي أ تربيع x تربيع ناقص axb ناقص bax زائد ب تربيع.,is equal to a squared x squared minus axb minus bax plus b squared.,,,,,,,,
"هل هو نوع من ، مجرد توسيع دالة تربيعية.","Is it's kind of, it's just expanding out a quadratic function.",,,,,,,,
"أممم ، ثم الخطوة الأخيرة","Um, and then the final step",,,,,,,,
"هي ، نعم ، تفضل.","is, yeah, go ahead.",,,,,,,,
"[خلفية] أوه ، هل هذا صحيح؟","[BACKGROUND] Oh, is that right?",,,,,,,,
نعم شكرا لك.  شكرا لك. ,"Oh yes, thank you. Thank you.",,,,,,,,
"أم ، ثم الخطوة الأخيرة ،","Um, and then the final step is,",,,,,,,,
"كما تعلمون ، لكل من هذه المصطلحات الأربعة ؛","you know, for each of these four terms; first,",,,,,,,,
"المصطلحات الأولى والثانية والثالثة والرابعة ،","second, third, and fourth terms,",,,,,,,,
لأخذ المشتق بالنسبة إلى ثيتا.,to take the derivative with respect to Theta.,,,,,,,,
"وإذا كنت تستخدم بعض الصيغ التي كنت ألمح إليها هناك ،","And if you use some of the formulas I was alluding to over there,",,,,,,,,
"فستجد أن المشتق ، um ،","you find that the derivative, um,",,,,,,,,
"الذي لا أريد إظهار اشتقاقه ،","which which I don't want to show the derivation of,",,,,,,,,
"لكن اتضح أن المشتق هو ، um ،","but it turns out that the derivative is, um,",,,,,,,,
"X ينقل X  ثيتا زائد X ينقل X ثيتا ناقص ،","X transpose X Theta plus X transpose X Theta minus,",,,,,,,,
